id,cafe,dishname,price,meat,cat,stu_price,campus
737,星湖园食堂,台式酱香肉饭,13,荤,套餐,13,信息学部
738,星湖园食堂,牛肉萝卜饭,13,荤,套餐,13,信息学部
739,星湖园食堂,台式卤肉饭,13,荤,套餐,13,信息学部
740,星湖园食堂,魔饭双拼饭,13,荤,套餐,13,信息学部
742,星湖园食堂,糖醋里脊饭,13,荤,套餐,13,信息学部
756,星湖园食堂,香菇鸡肉大馄饨,13,荤,面食,13,信息学部
854,星湖园食堂,黄骨鱼鱼粉,13,荤,面食,13,信息学部
1170,湖滨风味食堂,重庆小酥肉,13,荤,套餐,13,文理学部
1172,湖滨风味食堂,黑椒鸡扒饭,13,荤,套餐,13,文理学部
1173,湖滨风味食堂,烤香鸡饭,13,荤,套餐,13,文理学部
1176,湖滨风味食堂,牛肉拼茄子饭,13,荤,套餐,13,文理学部
1179,湖滨风味食堂,台湾卤肉饭,13,荤,套餐,13,文理学部
1182,湖滨风味食堂,手撕鸡饭,13,荤,套餐,13,文理学部
1210,湖滨风味食堂,牛肚拌面,13,荤,面食,13,文理学部
1211,湖滨风味食堂,孜然拌面,13,荤,面食,13,文理学部
1212,湖滨风味食堂,土豆烧牛肉拌面,13,荤,面食,13,文理学部
1258,湖滨风味食堂,牛肉泡馍,13,荤,汤羹,13,文理学部
1259,湖滨风味食堂,羊肉泡馍,13,荤,汤羹,13,文理学部
1280,湖滨风味食堂,番茄鸡蛋肉丝烫饭,13,荤,套餐,13,文理学部
1291,湖滨风味食堂,水煮鸡柳,13,荤,套餐,13,文理学部
1636,桂园食堂,台湾卤肉饭,13,荤,套餐,13,文理学部
1639,桂园食堂,手撕鸡饭,13,荤,套餐,13,文理学部
1682,桂园食堂,酱香牛肉年糕,13,荤,小吃,13,文理学部
1683,桂园食堂,酱香牛肉豆丝,13,荤,小吃,13,文理学部
1686,桂园食堂,红烧排骨年糕,13,荤,小吃,13,文理学部
1687,桂园食堂,红烧排骨豆丝,13,荤,小吃,13,文理学部
1824,枫园风味食堂,照烧鱼方饭,13,荤,套餐,13,文理学部
1869,枫园风味食堂,台湾卤香肠饭,13,荤,套餐,13,文理学部
1888,枫园风味食堂,经典酸菜渔粉（面）,13,荤,面食,13,文理学部
1893,枫园风味食堂,香辣肥肠粉（面）,13,荤,面食,13,文理学部
1894,枫园风味食堂,麻辣牛肉粉（面）,13,荤,面食,13,文理学部
1895,枫园风味食堂,豆豉鲮鱼粉（面）,13,荤,面食,13,文理学部
1899,枫园风味食堂,羊肉刀削面,13,荤,面食,13,文理学部
1905,枫园风味食堂,羊肉烩面,13,荤,面食,13,文理学部
1911,枫园风味食堂,牛肉烩面,13,荤,面食,13,文理学部
1912,枫园风味食堂,香辣牛肚烩面,13,荤,面食,13,文理学部
2004,工学部清真食堂,烤肉饭,13,荤,套餐,13,工学部
2009,工学部清真食堂,牛肉炒拉面,13,荤,面食,13,工学部
2010,工学部清真食堂,牛肉炒刀削面,13,荤,面食,13,工学部
2011,工学部清真食堂,牛肉泡馍,13,荤,面食,13,工学部
2014,工学部清真食堂,红烧牛肉面,13,荤,面食,13,工学部
2015,工学部清真食堂,土豆牛肉盖浇面,13,荤,面食,13,工学部
2019,工学部清真食堂,土豆牛肉盖浇饭,13,荤,套餐,13,工学部
2029,工学部清真食堂,碎肉拌面,13,荤,面食,13,工学部
2043,工学部清真食堂,精品拌面,13,荤,面食,13,工学部
2047,工学部清真食堂,特色煸米粉,13,荤,面食,13,工学部
2074,工学部清真食堂,土耳其烤肉拌饭,13,荤,套餐,13,工学部
2147,桂园小食,脆皮烧鹅饭,13,荤,套餐,13,文理学部
2149,桂园小食,脆皮叉烧饭,13,荤,套餐,13,文理学部
2150,桂园小食,港式卤肉饭,13,荤,套餐,13,文理学部
2156,桂园小食,红烧排骨饭,13,荤,套餐,13,文理学部
2219,桂园小食,鸡蛋肉丝飞饼,13,荤,小吃,13,文理学部
2263,桂园清真食堂,孜然羊肉盖浇饭,13,荤,套餐,13,文理学部
2370,枫园风味食堂,牛肉拌面,13,荤,面食,13,文理学部
2383,枫园风味食堂,羊肉粉/面/豆丝,13,荤,面食,13,文理学部
2388,枫园风味食堂,牛腩粉/面/豆丝,13,荤,面食,13,文理学部
2399,枫园风味食堂,烤香鸡饭,13,荤,套餐,13,文理学部
2400,枫园风味食堂,可乐鸡饭,13,荤,套餐,13,文理学部
2402,枫园风味食堂,黑椒鸡扒饭,13,荤,套餐,13,文理学部
2482,枫园风味食堂,鸡公煲炒鸡饭,13,荤,套餐,13,文理学部
2483,枫园风味食堂,香酥鸡饭,13,荤,套餐,13,文理学部
2496,枫园风味食堂,茄子肉丁打卤面,13,荤,面食,13,文理学部
2497,枫园风味食堂,蒜苔肉沫打卤面,13,荤,面食,13,文理学部
2498,枫园风味食堂,尖椒肉丝打卤面,13,荤,面食,13,文理学部
2502,枫园风味食堂,烤肉饭,13,荤,套餐,13,文理学部
2505,枫园风味食堂,鸭脯肉饭,13,荤,套餐,13,文理学部
2507,枫园风味食堂,培根饭,13,荤,套餐,13,文理学部
2508,枫园风味食堂,鸡排饭,13,荤,套餐,13,文理学部
2512,枫园风味食堂,烤肠意面,13,荤,套餐,13,文理学部
2519,枫园风味食堂,烤肉石锅,13,荤,套餐,13,文理学部
2521,枫园风味食堂,鸭脯肉石锅,13,荤,套餐,13,文理学部
2524,枫园风味食堂,培根石锅,13,荤,套餐,13,文理学部
2525,枫园风味食堂,鸡排石锅,13,荤,套餐,13,文理学部
2570,医学部食堂（二楼）,蔬菜大酱汤,13,素,套餐,13,医学部
2602,医学部食堂（二楼）,鲜香虾仁鸡蛋炒饭,13,荤,套餐,13,医学部
2613,医学部食堂（二楼）,黑椒牛肉馄饨,13,荤,面食,13,医学部
2672,工学部二食堂（水苑）,牛肉粉（面）,13,荤,面食,13,工学部
2673,工学部二食堂（水苑）,牛腩粉（面）,13,荤,面食,13,工学部
2676,工学部二食堂（水苑）,苏格兰肘子粉（面）,13,荤,面食,13,工学部
2678,工学部二食堂（水苑）,排骨粉（面）,13,荤,面食,13,工学部
2679,工学部二食堂（水苑）,肚丝粉（面）,13,荤,面食,13,工学部
2808,工学部二食堂（水苑）,川香鸡柳饭,13,荤,套餐,13,工学部
2809,工学部二食堂（水苑）,骨肉相连饭,13,荤,套餐,13,工学部
2810,工学部二食堂（水苑）,香酥鸡排饭,13,荤,套餐,13,工学部
2811,工学部二食堂（水苑）,脆皮鸡饭,13,荤,套餐,13,工学部
2812,工学部二食堂（水苑）,香辣鸡排饭,13,荤,套餐,13,工学部
2822,工学部二食堂（水苑）,新农牛肉面（粉）,13,荤,面食,13,工学部
2824,工学部二食堂（水苑）,新农牛腩面（粉）,13,荤,面食,13,工学部
2831,工学部二食堂（水苑）,玉烧排骨面（粉）,13,荤,面食,13,工学部
2890,湖滨食堂,HBTHIR2891,13,荤,份儿菜,9.1,文理学部
2891,湖滨食堂,HBTHIR2892,13,荤,份儿菜,9.1,文理学部
2892,湖滨食堂,HBTHIR2893,13,荤,份儿菜,9.1,文理学部
2893,湖滨食堂,HBTHIR2894,13,荤,份儿菜,9.1,文理学部
2894,湖滨食堂,HBTHIR2895,13,荤,份儿菜,9.1,文理学部
2895,湖滨食堂,HBTHIR2896,13,荤,份儿菜,9.1,文理学部
2896,湖滨食堂,HBTHIR2897,13,荤,份儿菜,9.1,文理学部
2183,桂园小食,腿排肉加蛋,12.5,荤,套餐,12.5,文理学部
7,信息学部三食堂,秘制羊肉串,12,荤,小吃,12,信息学部
8,信息学部三食堂,疯狂小牛肉,12,荤,小吃,12,信息学部
9,信息学部三食堂,铁板鸭肠,12,荤,小吃,12,信息学部
10,信息学部三食堂,铁板鱿鱼须,12,荤,小吃,12,信息学部
46,信息学部三食堂,黄焖鸡米饭,12,荤,套餐,12,信息学部
53,信息学部三食堂,任意双拼饭,12,荤,套餐,12,信息学部
56,信息学部三食堂,烤鸭饭,12,荤,套餐,12,信息学部
58,信息学部三食堂,酱香大鸡腿饭,12,荤,套餐,12,信息学部
59,信息学部三食堂,白切鸡饭,12,荤,套餐,12,信息学部
60,信息学部三食堂,青椒肉丝盖饭,12,荤,套餐,12,信息学部
62,信息学部三食堂,干子肉丝盖饭,12,荤,套餐,12,信息学部
83,信息学部三食堂,老干妈雪菜肉丝,12,荤,套餐,12,信息学部
87,信息学部三食堂,咖喱牛肚炒饭,12,荤,套餐,12,信息学部
94,信息学部三食堂,老干妈牛肉炒饭,12,荤,套餐,12,信息学部
95,信息学部三食堂,黑椒蒙古肉炒饭,12,荤,套餐,12,信息学部
96,信息学部三食堂,金针菇肉丝炒饭,12,荤,套餐,12,信息学部
97,信息学部三食堂,孜然泡椒鸡胗炒饭,12,荤,套餐,12,信息学部
99,信息学部三食堂,老干妈玉米肉丝炒饭,12,荤,套餐,12,信息学部
100,信息学部三食堂,咖喱牛肉炒饭,12,荤,套餐,12,信息学部
102,信息学部三食堂,老干妈肥肠炒饭,12,荤,套餐,12,信息学部
106,信息学部三食堂,老干妈手撕鸡炒粉加蛋,12,荤,套餐,12,信息学部
108,信息学部三食堂,牛肚炒粉加蛋,12,荤,套餐,12,信息学部
109,信息学部三食堂,肥肠炒粉加蛋,12,荤,套餐,12,信息学部
115,信息学部三食堂,鸡柳炒粉加蛋,12,荤,套餐,12,信息学部
116,信息学部三食堂,金针菇肉丝炒粉加蛋,12,荤,套餐,12,信息学部
119,信息学部三食堂,蒙古肉意面,12,荤,套餐,12,信息学部
120,信息学部三食堂,牛肉意面,12,荤,套餐,12,信息学部
121,信息学部三食堂,牛肚意面,12,荤,套餐,12,信息学部
123,信息学部三食堂,鸡柳意面,12,荤,套餐,12,信息学部
124,信息学部三食堂,鸡胗意面,12,荤,套餐,12,信息学部
125,信息学部三食堂,手撕鸡意面,12,荤,套餐,12,信息学部
126,信息学部三食堂,肥肠意面,12,荤,套餐,12,信息学部
129,信息学部三食堂,梅菜扣肉拼烤肉,12,荤,套餐,12,信息学部
247,信息学部三食堂,鸡蛋油泼面,12,素,面食,12,信息学部
252,信息学部三食堂,牛肉酸辣粉,12,荤,面食,12,信息学部
263,信息学部三食堂,牛肉土豆粉,12,荤,面食,12,信息学部
264,信息学部三食堂,玉米排骨土豆粉,12,荤,面食,12,信息学部
275,信息学部三食堂,牛肉糊汤粉,12,荤,面食,12,信息学部
322,信息学部三食堂,咖喱鸡肉饭,12,荤,套餐,12,信息学部
324,信息学部三食堂,咖喱鱼块饭,12,荤,套餐,12,信息学部
327,信息学部三食堂,山椒鸡饭,12,荤,套餐,12,信息学部
328,信息学部三食堂,糍粑鱼饭,12,荤,套餐,12,信息学部
329,信息学部三食堂,粉蒸五香鸡饭,12,荤,套餐,12,信息学部
332,信息学部三食堂,豉油皇蒸鱼,12,荤,套餐,12,信息学部
342,信息学部三食堂,辛拉面,12,素,面食,12,信息学部
350,信息学部三食堂,传统石锅拌饭,12,荤,套餐,12,信息学部
364,信息学部三食堂,肥羊捞面,12,荤,面食,12,信息学部
365,信息学部三食堂,肥牛捞面,12,荤,面食,12,信息学部
689,信息学部民族食堂,西北臊子面,12,素,面食,12,信息学部
690,信息学部民族食堂,西北杂酱面,12,荤,面食,12,信息学部
732,信息学部一食堂珞珈面馆,回锅肉面,12,荤,面食,12,信息学部
735,星湖园食堂,酱香鸭肉饭,12,荤,套餐,12,信息学部
741,星湖园食堂,脆皮鸡饭,12,荤,套餐,12,信息学部
746,星湖园食堂,照烧鸡腿饭,12,荤,套餐,12,信息学部
