ID,601919.symbol,601919.name,601919.date,601919.open,601919.high,601919.low,601919.close,601919.close_prev,601919.change_pct,601919.volume,601919.amount,601919.turnover,601919.cap_market,601919.cap_total,601919.close_adj,601919.unit,600519.symbol,600519.name,600519.date,600519.open,600519.high,600519.low,600519.close,600519.close_prev,600519.change_pct,600519.volume,600519.amount,600519.turnover,600519.cap_market,600519.cap_total,600519.close_adj,600519.unit,601857.symbol,601857.name,601857.date,601857.open,601857.high,601857.low,601857.close,601857.close_prev,601857.change_pct,601857.volume,601857.amount,601857.turnover,601857.cap_market,601857.cap_total,601857.close_adj,601857.unit
249,601919.SS,中远海控,2020/7/10,4.28,4.3,4.19,4.2,4.33,-3.0023,67077147,284545098,0.7748,36360667526,51490022753,3.042767,CNY,600519.SS,贵州茅台,2020/7/10,1689,1736.6,1688.94,1713.85,1706,0.4601,3710044,6352507468,0.2953,2.15E+12,2.15E+12,1679.7394,CNY,601857.SS,中国石油,2020/7/10,4.7,4.7,4.59,4.6,4.74,-2.9536,202448610,939764875,0.125,7.45E+11,8.42E+11,4.249787,CNY
250,601919.SS,中远海控,2020/7/13,4.28,4.36,4.21,4.33,4.2,3.0952,76069769,326695953,0.8787,37486116759,53083761553,3.136948,CNY,600519.SS,贵州茅台,2020/7/13,1714.68,1787,1714.68,1781.99,1713.85,3.9758,6072716,10679460274,0.4834,2.24E+12,2.24E+12,1746.5232,CNY,601857.SS,中国石油,2020/7/13,4.59,4.66,4.57,4.63,4.6,0.6522,173551732,801412954,0.1072,7.50E+11,8.47E+11,4.277503,CNY
251,601919.SS,中远海控,2020/7/14,4.35,4.35,4.17,4.23,4.33,-2.3095,53574618,227797372,0.6188,36620386580,51857808630,3.064501,CNY,600519.SS,贵州茅台,2020/7/14,1781.99,1782.03,1748.4,1762,1781.99,-1.1218,4609351,8135834910,0.3669,2.21E+12,2.21E+12,1726.931,CNY,601857.SS,中国石油,2020/7/14,4.62,4.62,4.52,4.56,4.63,-1.5119,176757915,808282988,0.1092,7.38E+11,8.35E+11,4.212832,CNY
252,601919.SS,中远海控,2020/7/15,4.27,4.31,4.09,4.15,4.23,-1.8913,53230361,223030227,0.6149,35927802437,50877046292,3.006543,CNY,600519.SS,贵州茅台,2020/7/15,1744.88,1782.6,1744.71,1752.53,1762,-0.5375,4071294,7176560649,0.3241,2.20E+12,2.20E+12,1717.6495,CNY,601857.SS,中国石油,2020/7/15,4.58,4.6,4.48,4.49,4.56,-1.5351,150545694,681615895,0.093,7.27E+11,8.22E+11,4.148161,CNY
253,601919.SS,中远海控,2020/7/16,4.15,4.19,3.9,3.95,4.15,-4.8193,70251632,284373209,0.8115,34196342078,48425140447,2.86165,CNY,600519.SS,贵州茅台,2020/7/16,1729.91,1729.91,1600,1614,1752.53,-7.9046,10224219,16901373196,0.8139,2.03E+12,2.03E+12,1581.8767,CNY,601857.SS,中国石油,2020/7/16,4.5,4.52,4.4,4.41,4.49,-1.7817,174747849,778710532,0.1079,7.14E+11,8.07E+11,4.074252,CNY
254,601919.SS,中远海控,2020/7/17,3.95,4.07,3.89,4.01,3.95,1.519,50762706,202005282,0.5864,34715780186,49160712200,2.905118,CNY,600519.SS,贵州茅台,2020/7/17,1620,1672.59,1620,1648.05,1614,2.1097,6590206,10863420089,0.5246,2.07E+12,2.07E+12,1615.249,CNY,601857.SS,中国石油,2020/7/17,4.4,4.43,4.36,4.39,4.41,-0.4535,114824684,504085395,0.0709,7.11E+11,8.03E+11,4.055775,CNY
255,601919.SS,中远海控,2020/7/20,4.04,4.33,3.95,4.29,4.01,6.9825,87556893,365339844,1.0114,37139824688,52593380384,3.107969,CNY,600519.SS,贵州茅台,2020/7/20,1652.5,1663.99,1588.88,1636.96,1648.05,-0.6729,4528033,7363822989,0.3605,2.06E+12,2.06E+12,1604.3797,CNY,601857.SS,中国石油,2020/7/20,4.4,4.5,4.38,4.49,4.39,2.2779,130034110,578626512,0.0803,7.27E+11,8.22E+11,4.148161,CNY
256,601919.SS,中远海控,2020/7/21,4.31,4.39,4.26,4.36,4.29,1.6317,79218318,344374974,0.915,37745835813,53451547430,3.158682,CNY,600519.SS,贵州茅台,2020/7/21,1646.64,1702.8,1630.99,1668,1636.96,1.8962,4196950,7026353151,0.3341,2.10E+12,2.10E+12,1634.8019,CNY,601857.SS,中国石油,2020/7/21,4.5,4.52,4.45,4.47,4.49,-0.4454,84861965,379497815,0.0524,7.24E+11,8.18E+11,4.129684,CNY
257,601919.SS,中远海控,2020/7/22,4.34,4.43,4.29,4.36,4.36,0,74360240,324187375,0.8589,37745835813,53451547430,3.158682,CNY,600519.SS,贵州茅台,2020/7/22,1658,1710,1658,1678.08,1668,0.6043,3920121,6637265372,0.3121,2.11E+12,2.11E+12,1644.6813,CNY,601857.SS,中国石油,2020/7/22,4.5,4.65,4.5,4.61,4.47,3.132,283144151,1303041600,0.1749,7.46E+11,8.44E+11,4.259025,CNY
258,601919.SS,中远海控,2020/7/23,4.3,4.32,4.12,4.26,4.36,-2.2936,58853981,249106274,0.6798,36880105634,52225594507,3.086235,CNY,600519.SS,贵州茅台,2020/7/23,1672,1691,1650,1676,1678.08,-0.124,3432052,5739050333,0.2732,2.11E+12,2.11E+12,1642.6427,CNY,601857.SS,中国石油,2020/7/23,4.58,4.6,4.48,4.54,4.61,-1.5184,177301977,803923545,0.1095,7.35E+11,8.31E+11,4.194355,CNY
259,601919.SS,中远海控,2020/7/24,4.22,4.29,4.08,4.09,4.26,-3.9906,43860816,182291767,0.5066,35408364329,50141474538,2.963075,CNY,600519.SS,贵州茅台,2020/7/24,1654.85,1666,1585,1595.3,1676,-4.815,7875201,12705941887,0.6269,2.00E+12,2.00E+12,1563.5489,CNY,601857.SS,中国石油,2020/7/24,4.62,4.66,4.49,4.5,4.54,-0.8811,216125883,988549030,0.1335,7.29E+11,8.24E+11,4.1574,CNY
260,601919.SS,中远海控,2020/7/27,4.08,4.17,4.02,4.07,4.09,-0.489,29889223,121865272,0.3452,35235218293,49896283954,2.948586,CNY,600519.SS,贵州茅台,2020/7/27,1616.01,1629.8,1600,1622.55,1595.3,1.7081,3878817,6279664444,0.3088,2.04E+12,2.04E+12,1590.2565,CNY,601857.SS,中国石油,2020/7/27,4.51,4.53,4.42,4.46,4.5,-0.8889,104263759,465300417,0.0644,7.22E+11,8.16E+11,4.120445,CNY
261,601919.SS,中远海控,2020/7/28,4.09,4.19,4.09,4.16,4.07,2.2113,41898063,173413801,0.484,36014375455,50999641584,3.013788,CNY,600519.SS,贵州茅台,2020/7/28,1630,1680,1630,1670,1622.55,2.9244,5491152,9133721867,0.4371,2.10E+12,2.10E+12,1636.7621,CNY,601857.SS,中国石油,2020/7/28,4.47,4.51,4.46,4.47,4.46,0.2242,79414097,356134553,0.049,7.24E+11,8.18E+11,4.129684,CNY
262,601919.SS,中远海控,2020/7/29,4.14,4.44,4.11,4.39,4.16,5.5288,75925780,328777676,0.877,38005554867,53819333307,3.180416,CNY,600519.SS,贵州茅台,2020/7/29,1690,1690,1633,1672,1670,0.1198,5074843,8411789967,0.404,2.10E+12,2.10E+12,1638.7223,CNY,601857.SS,中国石油,2020/7/29,4.45,4.51,4.42,4.5,4.47,0.6711,90811197,405241069,0.0561,7.29E+11,8.24E+11,4.1574,CNY
263,601919.SS,中远海控,2020/7/30,4.43,4.52,4.35,4.37,4.39,-0.4556,57605897,255230688,0.6654,37832408831,53574142722,3.165926,CNY,600519.SS,贵州茅台,2020/7/30,1671.2,1700.59,1670.5,1680,1672,0.4785,3837304,6486855475,0.3055,2.11E+12,2.11E+12,1646.5631,CNY,601857.SS,中国石油,2020/7/30,4.5,4.51,4.45,4.46,4.5,-0.8889,69025380,308697742,0.0426,7.22E+11,8.16E+11,4.120445,CNY
264,601919.SS,中远海控,2020/7/31,4.4,4.42,4.28,4.33,4.37,-0.9153,44188158,191958346,0.5104,37486116759,53083761553,3.136948,CNY,600519.SS,贵州茅台,2020/7/31,1685,1705,1646,1678.18,1680,-0.1083,4068474,6846747330,0.3239,2.11E+12,2.11E+12,1644.7793,CNY,601857.SS,中国石油,2020/7/31,4.44,4.51,4.42,4.45,4.46,-0.2242,99610118,443949977,0.0615,7.21E+11,8.14E+11,4.111207,CNY
265,601919.SS,中远海控,2020/8/3,4.54,4.76,4.54,4.76,4.33,9.9307,119881199,566262355,1.3847,41208756530,58355359121,3.448469,CNY,600519.SS,贵州茅台,2020/8/3,1686.88,1696.58,1660,1668,1678.18,-0.6066,3466114,5790041422,0.2759,2.10E+12,2.10E+12,1634.8019,CNY,601857.SS,中国石油,2020/8/3,4.45,4.5,4.43,4.48,4.45,0.6742,124056138,553528907,0.0766,7.25E+11,8.20E+11,4.138923,CNY
266,601919.SS,中远海控,2020/8/4,4.82,4.94,4.67,4.75,4.76,-0.2101,131479101,631009122,1.5187,41122183512,58232763828,3.441224,CNY,600519.SS,贵州茅台,2020/8/4,1675,1682.99,1660,1669.99,1668,0.1193,3194051,5337185768,0.2543,2.10E+12,2.10E+12,1636.7523,CNY,601857.SS,中国石油,2020/8/4,4.49,4.55,4.46,4.53,4.48,1.1161,138654129,624202086,0.0856,7.34E+11,8.29E+11,4.185116,CNY
267,601919.SS,中远海控,2020/8/5,4.76,4.84,4.7,4.78,4.75,0.6316,67265912,321856099,0.777,41381902566,58600549705,3.462958,CNY,600519.SS,贵州茅台,2020/8/5,1662.09,1673.09,1643.31,1668,1669.99,-0.1192,2552169,4236612469,0.2032,2.10E+12,2.10E+12,1634.8019,CNY,601857.SS,中国石油,2020/8/5,4.53,4.53,4.46,4.5,4.53,-0.6623,107714697,484087012,0.0665,7.29E+11,8.24E+11,4.1574,CNY
268,601919.SS,中远海控,2020/8/6,4.8,4.84,4.72,4.81,4.78,0.6276,58543120,279300814,0.6762,41641621620,58968335582,3.484693,CNY,600519.SS,贵州茅台,2020/8/6,1670,1674.03,1630,1637.96,1668,-1.801,3264878,5372942645,0.2599,2.06E+12,2.06E+12,1605.3598,CNY,601857.SS,中国石油,2020/8/6,4.53,4.55,4.49,4.53,4.5,0.6667,141514626,639520816,0.0874,7.34E+11,8.29E+11,4.185116,CNY
269,601919.SS,中远海控,2020/8/7,4.79,4.84,4.65,4.73,4.81,-1.6632,73204722,349368614,0.8456,40949037476,57987573244,3.426735,CNY,600519.SS,贵州茅台,2020/8/7,1644.77,1649.67,1598.5,1631,1637.96,-0.4249,3424205,5560065753,0.2726,2.05E+12,2.05E+12,1598.5383,CNY,601857.SS,中国石油,2020/8/7,4.5,4.51,4.44,4.45,4.53,-1.766,115958049,518026043,0.0716,7.21E+11,8.14E+11,4.111207,CNY
270,601919.SS,中远海控,2020/8/10,4.77,5.12,4.75,5.02,4.73,6.1311,108341755,539985984,1.2514,43459654996,61542836720,3.636831,CNY,600519.SS,贵州茅台,2020/8/10,1627.97,1644.96,1608.11,1633.99,1631,0.1833,2362354,3857721122,0.1881,2.05E+12,2.05E+12,1601.4688,CNY,601857.SS,中国石油,2020/8/10,4.45,4.48,4.43,4.47,4.45,0.4494,79108815,352778310,0.0489,7.24E+11,8.18E+11,4.129684,CNY
271,601919.SS,中远海控,2020/8/11,5.12,5.4,5.12,5.19,5.02,3.3865,165954243,875470209,1.9169,44931396301,63626956688,3.75999,CNY,600519.SS,贵州茅台,2020/8/11,1640,1666.43,1640,1642.51,1633.99,0.5214,3581818,5936904876,0.2851,2.06E+12,2.06E+12,1609.8192,CNY,601857.SS,中国石油,2020/8/11,4.49,4.5,4.44,4.45,4.47,-0.4474,92287648,413343304,0.057,7.21E+11,8.14E+11,4.111207,CNY
272,601919.SS,中远海控,2020/8/12,5.18,5.28,5.05,5.21,5.19,0.3854,100015209,516881798,1.1553,45104542336,63872147273,3.77448,CNY,600519.SS,贵州茅台,2020/8/12,1633,1641,1605.25,1626.95,1642.51,-0.9473,2793392,4529267493,0.2224,2.04E+12,2.04E+12,1594.5689,CNY,601857.SS,中国石油,2020/8/12,4.43,4.47,4.41,4.46,4.45,0.2247,98193925,436188493,0.0606,7.22E+11,8.16E+11,4.120445,CNY
273,601919.SS,中远海控,2020/8/13,5.3,5.32,5.07,5.11,5.21,-1.9194,61713637,318593580,0.7129,44238812157,62646194350,3.702033,CNY,600519.SS,贵州茅台,2020/8/13,1630,1638.88,1609,1635,1626.95,0.4948,2054134,3341652186,0.1635,2.05E+12,2.05E+12,1602.4587,CNY,601857.SS,中国石油,2020/8/13,4.46,4.5,4.45,4.47,4.46,0.2242,72893696,326345195,0.045,7.24E+11,8.18E+11,4.129684,CNY
274,601919.SS,中远海控,2020/8/14,5.11,5.27,5.03,5.21,5.11,1.9569,52693253,272409409,0.6087,45104542336,63872147273,3.77448,CNY,600519.SS,贵州茅台,2020/8/14,1639.9,1665.7,1631,1661,1635,1.5902,3765318,6230475427,0.2997,2.09E+12,2.09E+12,1627.9412,CNY,601857.SS,中国石油,2020/8/14,4.47,4.49,4.44,4.48,4.47,0.2237,63621909,283906242,0.0393,7.25E+11,8.20E+11,4.138923,CNY
275,601919.SS,中远海控,2020/8/17,5.27,5.65,5.26,5.42,5.21,4.0307,116614741,640802767,1.347,46922575713,66446648410,3.926618,CNY,600519.SS,贵州茅台,2020/8/17,1674,1704.35,1670,1690,1661,1.7459,4357201,7363610867,0.3469,2.12E+12,2.12E+12,1656.364,CNY,601857.SS,中国石油,2020/8/17,4.47,4.55,4.47,4.54,4.48,1.3393,158287650,715400884,0.0978,7.35E+11,8.31E+11,4.194355,CNY
276,601919.SS,中远海控,2020/8/18,5.39,5.42,5.3,5.34,5.42,-1.476,77595662,415299391,0.8963,46229991569,65465886072,3.868661,CNY,600519.SS,贵州茅台,2020/8/18,1697.38,1720,1691,1705,1690,0.8876,3042281,5192751797,0.2422,2.14E+12,2.14E+12,1671.0655,CNY,601857.SS,中国石油,2020/8/18,4.54,4.55,4.51,4.53,4.54,-0.2203,93325518,422979696,0.0576,7.34E+11,8.29E+11,4.185116,CNY
277,601919.SS,中远海控,2020/8/19,5.37,5.48,5.18,5.38,5.34,0.7491,64229581,341934632,0.7419,46576283641,65956267241,3.897639,CNY,600519.SS,贵州茅台,2020/8/19,1700,1717,1682.99,1687,1705,-1.0557,2691498,4578143762,0.2143,2.12E+12,2.12E+12,1653.4238,CNY,601857.SS,中国石油,2020/8/19,4.53,4.56,4.5,4.52,4.53,-0.2208,97898016,443528198,0.0605,7.32E+11,8.27E+11,4.175877,CNY
278,601919.SS,中远海控,2020/8/20,5.3,5.34,5.13,5.18,5.38,-3.7175,69908307,364472121,0.8075,44844823283,63504361396,3.752746,CNY,600519.SS,贵州茅台,2020/8/20,1674,1679,1656,1664,1687,-1.3634,2238233,3727183935,0.1782,2.09E+12,2.09E+12,1630.8815,CNY,601857.SS,中国石油,2020/8/20,4.52,4.52,4.45,4.46,4.52,-1.3274,101289920,453711212,0.0626,7.22E+11,8.16E+11,4.120445,CNY
279,601919.SS,中远海控,2020/8/21,5.2,5.3,5.16,5.29,5.18,2.1236,40461064,211723229,0.4674,45797126480,64852909611,3.832437,CNY,600519.SS,贵州茅台,2020/8/21,1673,1698,1671,1676,1664,0.7212,2508241,4217048420,0.1997,2.11E+12,2.11E+12,1642.6427,CNY,601857.SS,中国石油,2020/8/21,4.47,4.48,4.45,4.46,4.46,0,57202289,255417721,0.0353,7.22E+11,8.16E+11,4.120445,CNY
280,601919.SS,中远海控,2020/8/24,5.31,5.33,5.18,5.19,5.29,-1.8904,48174412,253052058,0.5565,44931396301,63626956688,3.75999,CNY,600519.SS,贵州茅台,2020/8/24,1700,1708,1691.01,1696.35,1676,1.2142,3093344,5260286523,0.2462,2.13E+12,2.13E+12,1662.5877,CNY,601857.SS,中国石油,2020/8/24,4.48,4.48,4.45,4.46,4.46,0,60808981,271358773,0.0376,7.22E+11,8.16E+11,4.120445,CNY
281,601919.SS,中远海控,2020/8/25,5.21,5.41,5.17,5.22,5.19,0.578,52572474,276557733,0.6073,45191115354,63994742565,3.781725,CNY,600519.SS,贵州茅台,2020/8/25,1704.8,1746.78,1698.63,1727,1696.35,1.8068,4187249,7227309774,0.3333,2.17E+12,2.17E+12,1692.6276,CNY,601857.SS,中国石油,2020/8/25,4.47,4.47,4.43,4.45,4.46,-0.2242,55872314,248596403,0.0345,7.21E+11,8.14E+11,4.111207,CNY
282,601919.SS,中远海控,2020/8/26,5.24,5.29,5.17,5.23,5.22,0.1916,44322578,231954677,0.512,45277688372,64117337857,3.788969,CNY,600519.SS,贵州茅台,2020/8/26,1734,1745,1715.02,1727,1727,0,2621573,4530374186,0.2087,2.17E+12,2.17E+12,1692.6276,CNY,601857.SS,中国石油,2020/8/26,4.45,4.46,4.42,4.43,4.45,-0.4494,65748886,291875819,0.0406,7.17E+11,8.11E+11,4.092729,CNY
283,601919.SS,中远海控,2020/8/27,5.25,5.27,5.1,5.23,5.23,0,40729574,211003508,0.4705,45277688372,64117337857,3.788969,CNY,600519.SS,贵州茅台,2020/8/27,1731.99,1733.98,1705,1731,1727,0.2316,2263553,3896759446,0.1802,2.17E+12,2.17E+12,1696.548,CNY,601857.SS,中国石油,2020/8/27,4.42,4.44,4.41,4.43,4.43,0,47470328,210154094,0.0293,7.17E+11,8.11E+11,4.092729,CNY
284,601919.SS,中远海控,2020/8/28,5.2,5.38,5.16,5.36,5.23,2.4857,47195150,251373079,0.5451,46403137605,65711076657,3.88315,CNY,600519.SS,贵州茅台,2020/8/28,1731,1764,1721.5,1757,1731,1.502,4229962,7389242302,0.3367,2.21E+12,2.21E+12,1722.0305,CNY,601857.SS,中国石油,2020/8/28,4.41,4.45,4.4,4.45,4.43,0.4515,79414758,351063283,0.049,7.21E+11,8.14E+11,4.111207,CNY
285,601919.SS,中远海控,2020/8/31,5.37,5.55,5.37,5.44,5.36,1.4925,64353068,352461594,0.7433,47095721749,66691838995,3.941108,CNY,600519.SS,贵州茅台,2020/8/31,1770.58,1816,1770.58,1786.5,1757,1.679,4781036,8608932570,0.3806,2.24E+12,2.24E+12,1750.9434,CNY,601857.SS,中国石油,2020/8/31,4.44,4.46,4.42,4.43,4.45,-0.4494,63957297,284304985,0.0395,7.17E+11,8.11E+11,4.092729,CNY
286,601919.SS,中远海控,2020/9/1,5.43,5.62,5.43,5.58,5.44,2.5735,76569598,425574752,0.8845,48307743999,68408173087,4.042533,CNY,600519.SS,贵州茅台,2020/9/1,1792,1802,1775.01,1801.98,1786.5,0.8665,3163992,5661594315,0.2519,2.26E+12,2.26E+12,1766.1153,CNY,601857.SS,中国石油,2020/9/1,4.42,4.43,4.39,4.41,4.43,-0.4515,71032894,312822064,0.0439,7.14E+11,8.07E+11,4.074252,CNY
287,601919.SS,中远海控,2020/9/2,5.6,5.69,5.35,5.37,5.58,-3.7634,73550083,403928958,0.8496,46489710623,65833671949,3.890395,CNY,600519.SS,贵州茅台,2020/9/2,1825,1828,1770,1795,1801.98,-0.3874,3200929,5746351923,0.2548,2.25E+12,2.25E+12,1759.2742,CNY,601857.SS,中国石油,2020/9/2,4.4,4.4,4.34,4.35,4.41,-1.3605,107928308,470682930,0.0667,7.04E+11,7.96E+11,4.01882,CNY
288,601919.SS,中远海控,2020/9/3,5.47,5.61,5.4,5.59,5.37,4.0968,79696333,442460208,0.9206,48394317017,68530768379,4.049778,CNY,600519.SS,贵州茅台,2020/9/3,1795,1812,1779.7,1793,1795,-0.1114,3043735,5471333880,0.2423,2.25E+12,2.25E+12,1757.314,CNY,601857.SS,中国石油,2020/9/3,4.34,4.37,4.31,4.31,4.35,-0.9195,84640042,366929525,0.0523,6.98E+11,7.89E+11,3.981865,CNY
289,601919.SS,中远海控,2020/9/4,5.49,5.59,5.43,5.58,5.59,-0.1789,40217870,222235993,0.4646,48307743999,68408173087,4.042533,CNY,600519.SS,贵州茅台,2020/9/4,1766,1776.99,1746,1770,1793,-1.2828,3085796,5433479408,0.2456,2.22E+12,2.22E+12,1734.7718,CNY,601857.SS,中国石油,2020/9/4,4.29,4.31,4.27,4.31,4.31,0,72138413,309760679,0.0446,6.98E+11,7.89E+11,3.981865,CNY
290,601919.SS,中远海控,2020/9/7,5.65,5.99,5.65,5.8,5.58,3.9427,113108899,658241013,1.3065,50212350394,71105269517,4.201916,CNY,600519.SS,贵州茅台,2020/9/7,1760,1777.99,1703.97,1723.5,1770,-2.6271,3111202,5446354619,0.2477,2.17E+12,2.17E+12,1689.1973,CNY,601857.SS,中国石油,2020/9/7,4.3,4.32,4.28,4.28,4.31,-0.6961,62805500,269923873,0.0388,6.93E+11,7.83E+11,3.954149,CNY
291,601919.SS,中远海控,2020/9/8,5.89,6.17,5.82,6.04,5.8,4.1379,96268787,578890206,1.112,52290102824,74047556531,4.375789,CNY,600519.SS,贵州茅台,2020/9/8,1732,1737.8,1677.07,1711.4,1723.5,-0.7021,3447238,5865962724,0.2744,2.15E+12,2.15E+12,1677.3381,CNY,601857.SS,中国石油,2020/9/8,4.29,4.31,4.28,4.31,4.28,0.7009,68232926,293003480,0.0421,6.98E+11,7.89E+11,3.981865,CNY
292,601919.SS,中远海控,2020/9/9,6,6.2,5.88,6.07,6.04,0.4967,85332049,516241946,0.9857,52549821877,74415342408,4.397523,CNY,600519.SS,贵州茅台,2020/9/9,1699.67,1711,1680.04,1688,1711.4,-1.3673,2596355,4401806095,0.2067,2.12E+12,2.12E+12,1654.4038,CNY,601857.SS,中国石油,2020/9/9,4.28,4.3,4.26,4.28,4.31,-0.6961,75194851,322182118,0.0464,6.93E+11,7.83E+11,3.954149,CNY
293,601919.SS,中远海控,2020/9/10,6.19,6.21,5.91,5.99,6.07,-1.318,68945707,417054848,0.7964,51857237734,73434580070,4.339565,CNY,600519.SS,贵州茅台,2020/9/10,1703.74,1720,1700,1705.8,1688,1.0545,2477833,4236694402,0.1972,2.14E+12,2.14E+12,1671.8496,CNY,601857.SS,中国石油,2020/9/10,4.3,4.3,4.23,4.24,4.28,-0.9346,80951505,345039497,0.05,6.87E+11,7.76E+11,3.917195,CNY
294,601919.SS,中远海控,2020/9/11,5.94,6.03,5.68,5.8,5.99,-3.172,81123968,472283006,0.9371,50212350394,71105269517,4.201916,CNY,600519.SS,贵州茅台,2020/9/11,1688,1736,1688,1733,1705.8,1.5946,3108800,5339883408,0.2475,2.18E+12,2.18E+12,1698.5082,CNY,601857.SS,中国石油,2020/9/11,4.23,4.26,4.21,4.24,4.24,0,57173409,241936072,0.0353,6.87E+11,7.76E+11,3.917195,CNY
295,601919.SS,中远海控,2020/9/14,5.8,5.85,5.58,5.64,5.8,-2.7586,96518728,548180157,1.1149,48827182107,69143744840,4.086001,CNY,600519.SS,贵州茅台,2020/9/14,1745,1769,1730.58,1766,1733,1.9042,3105601,5448188995,0.2472,2.22E+12,2.22E+12,1730.8514,CNY,601857.SS,中国石油,2020/9/14,4.25,4.27,4.24,4.26,4.24,0.4717,38679581,164565186,0.0239,6.90E+11,7.80E+11,3.935672,CNY
296,601919.SS,中远海控,2020/9/15,5.6,5.74,5.48,5.72,5.64,1.4184,78102349,439528686,0.9022,49519766250,70124507178,4.143959,CNY,600519.SS,贵州茅台,2020/9/15,1769.99,1769.99,1747.75,1760,1766,-0.3398,2082087,3654872009,0.1657,2.21E+12,2.21E+12,1724.9708,CNY,601857.SS,中国石油,2020/9/15,4.26,4.27,4.23,4.24,4.26,-0.4695,43619502,185322839,0.0269,6.87E+11,7.76E+11,3.917195,CNY
297,601919.SS,中远海控,2020/9/16,5.68,5.77,5.58,5.62,5.72,-1.7483,48105982,272668099,0.5557,48654036071,68898554256,4.071512,CNY,600519.SS,贵州茅台,2020/9/16,1760,1764.81,1719,1725.1,1760,-1.983,2251598,3916457762,0.1792,2.17E+12,2.17E+12,1690.7655,CNY,601857.SS,中国石油,2020/9/16,4.25,4.29,4.24,4.25,4.24,0.2358,70086386,298688609,0.0433,6.88E+11,7.78E+11,3.926433,CNY
